game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label,description,price,point
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_points_rebounds_assists,Over,Payton Pritchard,-122,21.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_points_rebounds_assists,Under,Payton Pritchard,-104,21.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_points_rebounds_assists,Over,Scottie Barnes,-122,35.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_points_rebounds_assists,Under,Scottie Barnes,-104,35.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_points_rebounds_assists,Over,Jrue Holiday,-102,19.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_points_rebounds_assists,Under,Jrue Holiday,-125,19.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_points_rebounds_assists,Over,Jaylen Brown,-113,35.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_points_rebounds_assists,Under,Jaylen Brown,-113,35.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_points_rebounds_assists,Over,Derrick White,-125,24.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_points_rebounds_assists,Under,Derrick White,-102,24.5
